"","Sensor_ID","ID","Date_Time","Year","Month","Mdate","Day","Time","Sensor_Name","Hourly_Counts","Weekday","latitude","longitude"
"9086",62,3812085,"08/02/2021 09:00:00 PM",2021,"August",2,"Monday",21,"La Trobe St (North)",63,"Weekday",-37.80996494,144.9621652
"9087",62,3813377,"08/03/2021 04:00:00 PM",2021,"August",3,"Tuesday",16,"La Trobe St (North)",109,"Weekday",-37.80996494,144.9621652
"9088",62,3818273,"08/06/2021 04:00:00 PM",2021,"August",6,"Friday",16,"La Trobe St (North)",77,"Weekday",-37.80996494,144.9621652
"9089",62,3813173,"08/03/2021 01:00:00 PM",2021,"August",3,"Tuesday",13,"La Trobe St (North)",143,"Weekday",-37.80996494,144.9621652
"9090",62,3818409,"08/06/2021 06:00:00 PM",2021,"August",6,"Friday",18,"La Trobe St (North)",103,"Weekday",-37.80996494,144.9621652
"9091",62,3820198,"08/07/2021 08:00:00 PM",2021,"August",7,"Saturday",20,"La Trobe St (North)",30,"Weekend",-37.80996494,144.9621652
"9092",62,3818749,"08/06/2021 11:00:00 PM",2021,"August",6,"Friday",23,"La Trobe St (North)",29,"Weekday",-37.80996494,144.9621652
"9093",62,3818205,"08/06/2021 03:00:00 PM",2021,"August",6,"Friday",15,"La Trobe St (North)",81,"Weekday",-37.80996494,144.9621652
"9094",62,3811133,"08/02/2021 07:00:00 AM",2021,"August",2,"Monday",7,"La Trobe St (North)",47,"Weekday",-37.80996494,144.9621652
"9095",62,3819301,"08/07/2021 07:00:00 AM",2021,"August",7,"Saturday",7,"La Trobe St (North)",21,"Weekend",-37.80996494,144.9621652
"9096",62,3817117,"08/05/2021 11:00:00 PM",2021,"August",5,"Thursday",23,"La Trobe St (North)",14,"Weekday",-37.80996494,144.9621652
"9097",62,3822061,"08/08/2021 11:00:00 PM",2021,"August",8,"Sunday",23,"La Trobe St (North)",36,"Weekend",-37.80996494,144.9621652
"9098",62,3811813,"08/02/2021 05:00:00 PM",2021,"August",2,"Monday",17,"La Trobe St (North)",124,"Weekday",-37.80996494,144.9621652
"9099",62,3819439,"08/07/2021 09:00:00 AM",2021,"August",7,"Saturday",9,"La Trobe St (North)",42,"Weekend",-37.80996494,144.9621652
"9100",62,3821992,"08/08/2021 10:00:00 PM",2021,"August",8,"Sunday",22,"La Trobe St (North)",36,"Weekend",-37.80996494,144.9621652
"9101",62,3817253,"08/06/2021 01:00:00 AM",2021,"August",6,"Friday",1,"La Trobe St (North)",13,"Weekday",-37.80996494,144.9621652
"9102",62,3813649,"08/03/2021 08:00:00 PM",2021,"August",3,"Tuesday",20,"La Trobe St (North)",83,"Weekday",-37.80996494,144.9621652
"9103",62,3812901,"08/03/2021 09:00:00 AM",2021,"August",3,"Tuesday",9,"La Trobe St (North)",100,"Weekday",-37.80996494,144.9621652
"9104",62,3820612,"08/08/2021 02:00:00 AM",2021,"August",8,"Sunday",2,"La Trobe St (North)",6,"Weekend",-37.80996494,144.9621652
"9105",62,3818613,"08/06/2021 09:00:00 PM",2021,"August",6,"Friday",21,"La Trobe St (North)",33,"Weekday",-37.80996494,144.9621652
"9106",62,3811949,"08/02/2021 07:00:00 PM",2021,"August",2,"Monday",19,"La Trobe St (North)",88,"Weekday",-37.80996494,144.9621652
"9107",62,3811745,"08/02/2021 04:00:00 PM",2021,"August",2,"Monday",16,"La Trobe St (North)",128,"Weekday",-37.80996494,144.9621652
"9108",62,3820681,"08/08/2021 03:00:00 AM",2021,"August",8,"Sunday",3,"La Trobe St (North)",6,"Weekend",-37.80996494,144.9621652
"9109",62,3816709,"08/05/2021 05:00:00 PM",2021,"August",5,"Thursday",17,"La Trobe St (North)",115,"Weekday",-37.80996494,144.9621652
"9110",62,3814669,"08/04/2021 11:00:00 AM",2021,"August",4,"Wednesday",11,"La Trobe St (North)",224,"Weekday",-37.80996494,144.9621652
"9111",62,3813513,"08/03/2021 06:00:00 PM",2021,"August",3,"Tuesday",18,"La Trobe St (North)",118,"Weekday",-37.80996494,144.9621652
"9112",62,3816981,"08/05/2021 09:00:00 PM",2021,"August",5,"Thursday",21,"La Trobe St (North)",45,"Weekday",-37.80996494,144.9621652
"9113",62,3812153,"08/02/2021 10:00:00 PM",2021,"August",2,"Monday",22,"La Trobe St (North)",63,"Weekday",-37.80996494,144.9621652
"9114",62,3813241,"08/03/2021 02:00:00 PM",2021,"August",3,"Tuesday",14,"La Trobe St (North)",102,"Weekday",-37.80996494,144.9621652
"9115",62,3816913,"08/05/2021 08:00:00 PM",2021,"August",5,"Thursday",20,"La Trobe St (North)",127,"Weekday",-37.80996494,144.9621652
"9116",62,3816845,"08/05/2021 07:00:00 PM",2021,"August",5,"Thursday",19,"La Trobe St (North)",115,"Weekday",-37.80996494,144.9621652
"9117",62,3821923,"08/08/2021 09:00:00 PM",2021,"August",8,"Sunday",21,"La Trobe St (North)",47,"Weekend",-37.80996494,144.9621652
"9118",62,3814601,"08/04/2021 10:00:00 AM",2021,"August",4,"Wednesday",10,"La Trobe St (North)",274,"Weekday",-37.80996494,144.9621652
"9119",62,3819094,"08/07/2021 04:00:00 AM",2021,"August",7,"Saturday",4,"La Trobe St (North)",11,"Weekend",-37.80996494,144.9621652
"9120",62,3820129,"08/07/2021 07:00:00 PM",2021,"August",7,"Saturday",19,"La Trobe St (North)",61,"Weekend",-37.80996494,144.9621652
"9121",63,3814398,"08/04/2021 07:00:00 AM",2021,"August",4,"Wednesday",7,"231 Bourke St",226,"Weekday",-37.81333081,144.9667557
"9122",63,3812766,"08/03/2021 07:00:00 AM",2021,"August",3,"Tuesday",7,"231 Bourke St",224,"Weekday",-37.81333081,144.9667557
"9123",63,3811338,"08/02/2021 10:00:00 AM",2021,"August",2,"Monday",10,"231 Bourke St",337,"Weekday",-37.81333081,144.9667557
"9124",63,3817594,"08/06/2021 06:00:00 AM",2021,"August",6,"Friday",6,"231 Bourke St",94,"Weekday",-37.81333081,144.9667557
"9125",63,3815078,"08/04/2021 05:00:00 PM",2021,"August",4,"Wednesday",17,"231 Bourke St",370,"Weekday",-37.81333081,144.9667557
"9126",63,3812698,"08/03/2021 06:00:00 AM",2021,"August",3,"Tuesday",6,"231 Bourke St",142,"Weekday",-37.81333081,144.9667557
"9127",63,3812970,"08/03/2021 10:00:00 AM",2021,"August",3,"Tuesday",10,"231 Bourke St",331,"Weekday",-37.81333081,144.9667557
"9128",63,3818070,"08/06/2021 01:00:00 PM",2021,"August",6,"Friday",13,"231 Bourke St",372,"Weekday",-37.81333081,144.9667557
"9129",63,3810998,"08/02/2021 05:00:00 AM",2021,"August",2,"Monday",5,"231 Bourke St",19,"Weekday",-37.81333081,144.9667557
"9130",63,3814194,"08/04/2021 04:00:00 AM",2021,"August",4,"Wednesday",4,"231 Bourke St",11,"Weekday",-37.81333081,144.9667557
"9131",63,3820958,"08/08/2021 07:00:00 AM",2021,"August",8,"Sunday",7,"231 Bourke St",112,"Weekend",-37.81333081,144.9667557
"9132",63,3810930,"08/02/2021 04:00:00 AM",2021,"August",2,"Monday",4,"231 Bourke St",15,"Weekday",-37.81333081,144.9667557
"9133",63,3814466,"08/04/2021 08:00:00 AM",2021,"August",4,"Wednesday",8,"231 Bourke St",234,"Weekday",-37.81333081,144.9667557
"9134",63,3814942,"08/04/2021 03:00:00 PM",2021,"August",4,"Wednesday",15,"231 Bourke St",585,"Weekday",-37.81333081,144.9667557
"9135",63,3820889,"08/08/2021 06:00:00 AM",2021,"August",8,"Sunday",6,"231 Bourke St",12,"Weekend",-37.81333081,144.9667557
"9136",63,3812562,"08/03/2021 04:00:00 AM",2021,"August",3,"Tuesday",4,"231 Bourke St",9,"Weekday",-37.81333081,144.9667557
"9137",63,3817390,"08/06/2021 03:00:00 AM",2021,"August",6,"Friday",3,"231 Bourke St",4,"Weekday",-37.81333081,144.9667557
"9138",63,3819026,"08/07/2021 03:00:00 AM",2021,"August",7,"Saturday",3,"231 Bourke St",10,"Weekend",-37.81333081,144.9667557
"9139",63,3816370,"08/05/2021 12:00:00 PM",2021,"August",5,"Thursday",12,"231 Bourke St",680,"Weekday",-37.81333081,144.9667557
"9140",63,3815690,"08/05/2021 02:00:00 AM",2021,"August",5,"Thursday",2,"231 Bourke St",19,"Weekday",-37.81333081,144.9667557
"9141",63,3811474,"08/02/2021 12:00:00 PM",2021,"August",2,"Monday",12,"231 Bourke St",671,"Weekday",-37.81333081,144.9667557
"9142",63,3812290,"08/03/2021 12:00:00 AM",2021,"August",3,"Tuesday",0,"231 Bourke St",28,"Weekday",-37.81333081,144.9667557
"9143",63,3819164,"08/07/2021 05:00:00 AM",2021,"August",7,"Saturday",5,"231 Bourke St",9,"Weekend",-37.81333081,144.9667557
"9144",63,3813990,"08/04/2021 01:00:00 AM",2021,"August",4,"Wednesday",1,"231 Bourke St",18,"Weekday",-37.81333081,144.9667557
"9145",63,3818819,"08/07/2021 12:00:00 AM",2021,"August",7,"Saturday",0,"231 Bourke St",8,"Weekend",-37.81333081,144.9667557
"9146",63,3819854,"08/07/2021 03:00:00 PM",2021,"August",7,"Saturday",15,"231 Bourke St",361,"Weekend",-37.81333081,144.9667557
"9147",63,3818888,"08/07/2021 01:00:00 AM",2021,"August",7,"Saturday",1,"231 Bourke St",7,"Weekend",-37.81333081,144.9667557
"9148",63,3816506,"08/05/2021 02:00:00 PM",2021,"August",5,"Thursday",14,"231 Bourke St",576,"Weekday",-37.81333081,144.9667557
"9149",63,3820406,"08/07/2021 11:00:00 PM",2021,"August",7,"Saturday",23,"231 Bourke St",26,"Weekend",-37.81333081,144.9667557
"9150",63,3817730,"08/06/2021 08:00:00 AM",2021,"August",6,"Friday",8,"231 Bourke St",119,"Weekday",-37.81333081,144.9667557
"9151",63,3816234,"08/05/2021 10:00:00 AM",2021,"August",5,"Thursday",10,"231 Bourke St",426,"Weekday",-37.81333081,144.9667557
"9152",63,3817662,"08/06/2021 07:00:00 AM",2021,"August",6,"Friday",7,"231 Bourke St",138,"Weekday",-37.81333081,144.9667557
"9153",63,3819716,"08/07/2021 01:00:00 PM",2021,"August",7,"Saturday",13,"231 Bourke St",303,"Weekend",-37.81333081,144.9667557
"9154",63,3816438,"08/05/2021 01:00:00 PM",2021,"August",5,"Thursday",13,"231 Bourke St",660,"Weekday",-37.81333081,144.9667557
"9155",63,3816642,"08/05/2021 04:00:00 PM",2021,"August",5,"Thursday",16,"231 Bourke St",412,"Weekday",-37.81333081,144.9667557
"9156",63,3814330,"08/04/2021 06:00:00 AM",2021,"August",4,"Wednesday",6,"231 Bourke St",124,"Weekday",-37.81333081,144.9667557
"9157",63,3816778,"08/05/2021 06:00:00 PM",2021,"August",5,"Thursday",18,"231 Bourke St",315,"Weekday",-37.81333081,144.9667557
"9158",63,3820130,"08/07/2021 07:00:00 PM",2021,"August",7,"Saturday",19,"231 Bourke St",37,"Weekend",-37.81333081,144.9667557
"9159",63,3810794,"08/02/2021 02:00:00 AM",2021,"August",2,"Monday",2,"231 Bourke St",19,"Weekday",-37.81333081,144.9667557
"9160",63,3812494,"08/03/2021 03:00:00 AM",2021,"August",3,"Tuesday",3,"231 Bourke St",13,"Weekday",-37.81333081,144.9667557
"9161",63,3816302,"08/05/2021 11:00:00 AM",2021,"August",5,"Thursday",11,"231 Bourke St",571,"Weekday",-37.81333081,144.9667557
"9162",63,3816166,"08/05/2021 09:00:00 AM",2021,"August",5,"Thursday",9,"231 Bourke St",333,"Weekday",-37.81333081,144.9667557
"9163",63,3815962,"08/05/2021 06:00:00 AM",2021,"August",5,"Thursday",6,"231 Bourke St",78,"Weekday",-37.81333081,144.9667557
"9164",63,3810658,"08/02/2021 12:00:00 AM",2021,"August",2,"Monday",0,"231 Bourke St",40,"Weekday",-37.81333081,144.9667557
"9165",63,3819647,"08/07/2021 12:00:00 PM",2021,"August",7,"Saturday",12,"231 Bourke St",356,"Weekend",-37.81333081,144.9667557
"9166",63,3817866,"08/06/2021 10:00:00 AM",2021,"August",6,"Friday",10,"231 Bourke St",256,"Weekday",-37.81333081,144.9667557
"9167",63,3818957,"08/07/2021 02:00:00 AM",2021,"August",7,"Saturday",2,"231 Bourke St",13,"Weekend",-37.81333081,144.9667557
"9168",63,3811270,"08/02/2021 09:00:00 AM",2021,"August",2,"Monday",9,"231 Bourke St",393,"Weekday",-37.81333081,144.9667557
"9169",63,3819923,"08/07/2021 04:00:00 PM",2021,"August",7,"Saturday",16,"231 Bourke St",252,"Weekend",-37.81333081,144.9667557
"9170",63,3820061,"08/07/2021 06:00:00 PM",2021,"August",7,"Saturday",18,"231 Bourke St",59,"Weekend",-37.81333081,144.9667557
"9171",63,3814670,"08/04/2021 11:00:00 AM",2021,"August",4,"Wednesday",11,"231 Bourke St",462,"Weekday",-37.81333081,144.9667557
"9172",63,3815894,"08/05/2021 05:00:00 AM",2021,"August",5,"Thursday",5,"231 Bourke St",10,"Weekday",-37.81333081,144.9667557
"9173",63,3820268,"08/07/2021 09:00:00 PM",2021,"August",7,"Saturday",21,"231 Bourke St",37,"Weekend",-37.81333081,144.9667557
"9174",63,3815282,"08/04/2021 08:00:00 PM",2021,"August",4,"Wednesday",20,"231 Bourke St",192,"Weekday",-37.81333081,144.9667557
"9175",63,3818682,"08/06/2021 10:00:00 PM",2021,"August",6,"Friday",22,"231 Bourke St",42,"Weekday",-37.81333081,144.9667557
"9176",63,3820751,"08/08/2021 04:00:00 AM",2021,"August",8,"Sunday",4,"231 Bourke St",18,"Weekend",-37.81333081,144.9667557
"9177",63,3819578,"08/07/2021 11:00:00 AM",2021,"August",7,"Saturday",11,"231 Bourke St",301,"Weekend",-37.81333081,144.9667557
"9178",63,3812630,"08/03/2021 05:00:00 AM",2021,"August",3,"Tuesday",5,"231 Bourke St",15,"Weekday",-37.81333081,144.9667557
"9179",63,3819509,"08/07/2021 10:00:00 AM",2021,"August",7,"Saturday",10,"231 Bourke St",233,"Weekend",-37.81333081,144.9667557
"9180",63,3815486,"08/04/2021 11:00:00 PM",2021,"August",4,"Wednesday",23,"231 Bourke St",89,"Weekday",-37.81333081,144.9667557
"9181",63,3820475,"08/08/2021 12:00:00 AM",2021,"August",8,"Sunday",0,"231 Bourke St",13,"Weekend",-37.81333081,144.9667557
"9182",63,3811066,"08/02/2021 06:00:00 AM",2021,"August",2,"Monday",6,"231 Bourke St",79,"Weekday",-37.81333081,144.9667557
"9183",63,3816710,"08/05/2021 05:00:00 PM",2021,"August",5,"Thursday",17,"231 Bourke St",422,"Weekday",-37.81333081,144.9667557
"9184",63,3815010,"08/04/2021 04:00:00 PM",2021,"August",4,"Wednesday",16,"231 Bourke St",347,"Weekday",-37.81333081,144.9667557
"9185",63,3812018,"08/02/2021 08:00:00 PM",2021,"August",2,"Monday",20,"231 Bourke St",193,"Weekday",-37.81333081,144.9667557
"9186",63,3818478,"08/06/2021 07:00:00 PM",2021,"August",6,"Friday",19,"231 Bourke St",70,"Weekday",-37.81333081,144.9667557
"9187",63,3813786,"08/03/2021 10:00:00 PM",2021,"August",3,"Tuesday",22,"231 Bourke St",123,"Weekday",-37.81333081,144.9667557
"9188",63,3821372,"08/08/2021 01:00:00 PM",2021,"August",8,"Sunday",13,"231 Bourke St",368,"Weekend",-37.81333081,144.9667557
"9189",63,3810726,"08/02/2021 01:00:00 AM",2021,"August",2,"Monday",1,"231 Bourke St",28,"Weekday",-37.81333081,144.9667557
"9190",63,3814126,"08/04/2021 03:00:00 AM",2021,"August",4,"Wednesday",3,"231 Bourke St",17,"Weekday",-37.81333081,144.9667557
"9191",63,3810862,"08/02/2021 03:00:00 AM",2021,"August",2,"Monday",3,"231 Bourke St",18,"Weekday",-37.81333081,144.9667557
"9192",63,3820820,"08/08/2021 05:00:00 AM",2021,"August",8,"Sunday",5,"231 Bourke St",15,"Weekend",-37.81333081,144.9667557
"9193",63,3817934,"08/06/2021 11:00:00 AM",2021,"August",6,"Friday",11,"231 Bourke St",225,"Weekday",-37.81333081,144.9667557
"9194",63,3817526,"08/06/2021 05:00:00 AM",2021,"August",6,"Friday",5,"231 Bourke St",13,"Weekday",-37.81333081,144.9667557
"9195",63,3811542,"08/02/2021 01:00:00 PM",2021,"August",2,"Monday",13,"231 Bourke St",653,"Weekday",-37.81333081,144.9667557
"9196",63,3819233,"08/07/2021 06:00:00 AM",2021,"August",7,"Saturday",6,"231 Bourke St",96,"Weekend",-37.81333081,144.9667557
"9197",63,3818138,"08/06/2021 02:00:00 PM",2021,"August",6,"Friday",14,"231 Bourke St",386,"Weekday",-37.81333081,144.9667557
"9198",63,3821303,"08/08/2021 12:00:00 PM",2021,"August",8,"Sunday",12,"231 Bourke St",283,"Weekend",-37.81333081,144.9667557
"9199",63,3820199,"08/07/2021 08:00:00 PM",2021,"August",7,"Saturday",20,"231 Bourke St",45,"Weekend",-37.81333081,144.9667557
"9200",63,3816846,"08/05/2021 07:00:00 PM",2021,"August",5,"Thursday",19,"231 Bourke St",513,"Weekday",-37.81333081,144.9667557
"9201",63,3813854,"08/03/2021 11:00:00 PM",2021,"August",3,"Tuesday",23,"231 Bourke St",66,"Weekday",-37.81333081,144.9667557
"9202",63,3814058,"08/04/2021 02:00:00 AM",2021,"August",4,"Wednesday",2,"231 Bourke St",8,"Weekday",-37.81333081,144.9667557
"9203",63,3821510,"08/08/2021 03:00:00 PM",2021,"August",8,"Sunday",15,"231 Bourke St",300,"Weekend",-37.81333081,144.9667557
"9204",63,3822062,"08/08/2021 11:00:00 PM",2021,"August",8,"Sunday",23,"231 Bourke St",17,"Weekend",-37.81333081,144.9667557
"9205",63,3812222,"08/02/2021 11:00:00 PM",2021,"August",2,"Monday",23,"231 Bourke St",41,"Weekday",-37.81333081,144.9667557
"9206",63,3817458,"08/06/2021 04:00:00 AM",2021,"August",6,"Friday",4,"231 Bourke St",2,"Weekday",-37.81333081,144.9667557
"9207",63,3821027,"08/08/2021 08:00:00 AM",2021,"August",8,"Sunday",8,"231 Bourke St",180,"Weekend",-37.81333081,144.9667557
"9208",63,3812902,"08/03/2021 09:00:00 AM",2021,"August",3,"Tuesday",9,"231 Bourke St",316,"Weekday",-37.81333081,144.9667557
"9209",63,3821717,"08/08/2021 06:00:00 PM",2021,"August",8,"Sunday",18,"231 Bourke St",81,"Weekend",-37.81333081,144.9667557
"9210",63,3820544,"08/08/2021 01:00:00 AM",2021,"August",8,"Sunday",1,"231 Bourke St",16,"Weekend",-37.81333081,144.9667557
"9211",63,3814874,"08/04/2021 02:00:00 PM",2021,"August",4,"Wednesday",14,"231 Bourke St",583,"Weekday",-37.81333081,144.9667557
"9212",63,3813378,"08/03/2021 04:00:00 PM",2021,"August",3,"Tuesday",16,"231 Bourke St",358,"Weekday",-37.81333081,144.9667557
"9213",63,3817186,"08/06/2021 12:00:00 AM",2021,"August",6,"Friday",0,"231 Bourke St",13,"Weekday",-37.81333081,144.9667557
"9214",63,3819371,"08/07/2021 08:00:00 AM",2021,"August",7,"Saturday",8,"231 Bourke St",117,"Weekend",-37.81333081,144.9667557
"9215",63,3821441,"08/08/2021 02:00:00 PM",2021,"August",8,"Sunday",14,"231 Bourke St",290,"Weekend",-37.81333081,144.9667557
"9216",63,3813174,"08/03/2021 01:00:00 PM",2021,"August",3,"Tuesday",13,"231 Bourke St",598,"Weekday",-37.81333081,144.9667557
"9217",63,3812154,"08/02/2021 10:00:00 PM",2021,"August",2,"Monday",22,"231 Bourke St",113,"Weekday",-37.81333081,144.9667557
"9218",63,3814262,"08/04/2021 05:00:00 AM",2021,"August",4,"Wednesday",5,"231 Bourke St",23,"Weekday",-37.81333081,144.9667557
"9219",63,3816030,"08/05/2021 07:00:00 AM",2021,"August",5,"Thursday",7,"231 Bourke St",293,"Weekday",-37.81333081,144.9667557
"9220",63,3817798,"08/06/2021 09:00:00 AM",2021,"August",6,"Friday",9,"231 Bourke St",211,"Weekday",-37.81333081,144.9667557
"9221",63,3821096,"08/08/2021 09:00:00 AM",2021,"August",8,"Sunday",9,"231 Bourke St",213,"Weekend",-37.81333081,144.9667557
"9222",63,3811406,"08/02/2021 11:00:00 AM",2021,"August",2,"Monday",11,"231 Bourke St",513,"Weekday",-37.81333081,144.9667557
"9223",63,3811610,"08/02/2021 02:00:00 PM",2021,"August",2,"Monday",14,"231 Bourke St",590,"Weekday",-37.81333081,144.9667557
"9224",63,3821855,"08/08/2021 08:00:00 PM",2021,"August",8,"Sunday",20,"231 Bourke St",50,"Weekend",-37.81333081,144.9667557
"9225",63,3815622,"08/05/2021 01:00:00 AM",2021,"August",5,"Thursday",1,"231 Bourke St",21,"Weekday",-37.81333081,144.9667557
"9226",63,3813718,"08/03/2021 09:00:00 PM",2021,"August",3,"Tuesday",21,"231 Bourke St",151,"Weekday",-37.81333081,144.9667557
"9227",63,3818614,"08/06/2021 09:00:00 PM",2021,"August",6,"Friday",21,"231 Bourke St",34,"Weekday",-37.81333081,144.9667557
"9228",63,3815214,"08/04/2021 07:00:00 PM",2021,"August",4,"Wednesday",19,"231 Bourke St",198,"Weekday",-37.81333081,144.9667557
"9229",63,3817322,"08/06/2021 02:00:00 AM",2021,"August",6,"Friday",2,"231 Bourke St",12,"Weekday",-37.81333081,144.9667557
"9230",63,3821234,"08/08/2021 11:00:00 AM",2021,"August",8,"Sunday",11,"231 Bourke St",266,"Weekend",-37.81333081,144.9667557
"9231",63,3813922,"08/04/2021 12:00:00 AM",2021,"August",4,"Wednesday",0,"231 Bourke St",46,"Weekday",-37.81333081,144.9667557
"9232",63,3811950,"08/02/2021 07:00:00 PM",2021,"August",2,"Monday",19,"231 Bourke St",230,"Weekday",-37.81333081,144.9667557
"9233",63,3815418,"08/04/2021 10:00:00 PM",2021,"August",4,"Wednesday",22,"231 Bourke St",110,"Weekday",-37.81333081,144.9667557
"9234",63,3812358,"08/03/2021 01:00:00 AM",2021,"August",3,"Tuesday",1,"231 Bourke St",21,"Weekday",-37.81333081,144.9667557
"9235",63,3821579,"08/08/2021 04:00:00 PM",2021,"August",8,"Sunday",16,"231 Bourke St",233,"Weekend",-37.81333081,144.9667557
"9236",63,3814534,"08/04/2021 09:00:00 AM",2021,"August",4,"Wednesday",9,"231 Bourke St",292,"Weekday",-37.81333081,144.9667557
"9237",63,3811134,"08/02/2021 07:00:00 AM",2021,"August",2,"Monday",7,"231 Bourke St",174,"Weekday",-37.81333081,144.9667557
"9238",63,3815146,"08/04/2021 06:00:00 PM",2021,"August",4,"Wednesday",18,"231 Bourke St",263,"Weekday",-37.81333081,144.9667557
"9239",63,3818546,"08/06/2021 08:00:00 PM",2021,"August",6,"Friday",20,"231 Bourke St",71,"Weekday",-37.81333081,144.9667557
"9240",63,3821993,"08/08/2021 10:00:00 PM",2021,"August",8,"Sunday",22,"231 Bourke St",25,"Weekend",-37.81333081,144.9667557
"9241",63,3815554,"08/05/2021 12:00:00 AM",2021,"August",5,"Thursday",0,"231 Bourke St",29,"Weekday",-37.81333081,144.9667557
"9242",63,3819440,"08/07/2021 09:00:00 AM",2021,"August",7,"Saturday",9,"231 Bourke St",183,"Weekend",-37.81333081,144.9667557
"9243",63,3816914,"08/05/2021 08:00:00 PM",2021,"August",5,"Thursday",20,"231 Bourke St",285,"Weekday",-37.81333081,144.9667557
"9244",63,3813242,"08/03/2021 02:00:00 PM",2021,"August",3,"Tuesday",14,"231 Bourke St",524,"Weekday",-37.81333081,144.9667557
"9245",63,3820682,"08/08/2021 03:00:00 AM",2021,"August",8,"Sunday",3,"231 Bourke St",20,"Weekend",-37.81333081,144.9667557
"9246",63,3815350,"08/04/2021 09:00:00 PM",2021,"August",4,"Wednesday",21,"231 Bourke St",198,"Weekday",-37.81333081,144.9667557
"9247",63,3816098,"08/05/2021 08:00:00 AM",2021,"August",5,"Thursday",8,"231 Bourke St",401,"Weekday",-37.81333081,144.9667557
"9248",63,3812426,"08/03/2021 02:00:00 AM",2021,"August",3,"Tuesday",2,"231 Bourke St",9,"Weekday",-37.81333081,144.9667557
"9249",63,3812086,"08/02/2021 09:00:00 PM",2021,"August",2,"Monday",21,"231 Bourke St",144,"Weekday",-37.81333081,144.9667557
"9250",63,3818002,"08/06/2021 12:00:00 PM",2021,"August",6,"Friday",12,"231 Bourke St",229,"Weekday",-37.81333081,144.9667557
"9251",63,3819992,"08/07/2021 05:00:00 PM",2021,"August",7,"Saturday",17,"231 Bourke St",95,"Weekend",-37.81333081,144.9667557
"9252",63,3811678,"08/02/2021 03:00:00 PM",2021,"August",2,"Monday",15,"231 Bourke St",578,"Weekday",-37.81333081,144.9667557
"9253",63,3811814,"08/02/2021 05:00:00 PM",2021,"August",2,"Monday",17,"231 Bourke St",338,"Weekday",-37.81333081,144.9667557
"9254",63,3811882,"08/02/2021 06:00:00 PM",2021,"August",2,"Monday",18,"231 Bourke St",282,"Weekday",-37.81333081,144.9667557
"9255",63,3821924,"08/08/2021 09:00:00 PM",2021,"August",8,"Sunday",21,"231 Bourke St",21,"Weekend",-37.81333081,144.9667557
"9256",63,3817254,"08/06/2021 01:00:00 AM",2021,"August",6,"Friday",1,"231 Bourke St",19,"Weekday",-37.81333081,144.9667557
"9257",63,3818750,"08/06/2021 11:00:00 PM",2021,"August",6,"Friday",23,"231 Bourke St",22,"Weekday",-37.81333081,144.9667557
"9258",63,3818342,"08/06/2021 05:00:00 PM",2021,"August",6,"Friday",17,"231 Bourke St",138,"Weekday",-37.81333081,144.9667557
"9259",63,3820337,"08/07/2021 10:00:00 PM",2021,"August",7,"Saturday",22,"231 Bourke St",48,"Weekend",-37.81333081,144.9667557
"9260",63,3818410,"08/06/2021 06:00:00 PM",2021,"August",6,"Friday",18,"231 Bourke St",114,"Weekday",-37.81333081,144.9667557
"9261",63,3813310,"08/03/2021 03:00:00 PM",2021,"August",3,"Tuesday",15,"231 Bourke St",500,"Weekday",-37.81333081,144.9667557
"9262",63,3819302,"08/07/2021 07:00:00 AM",2021,"August",7,"Saturday",7,"231 Bourke St",96,"Weekend",-37.81333081,144.9667557
"9263",63,3812834,"08/03/2021 08:00:00 AM",2021,"August",3,"Tuesday",8,"231 Bourke St",280,"Weekday",-37.81333081,144.9667557
"9264",63,3813446,"08/03/2021 05:00:00 PM",2021,"August",3,"Tuesday",17,"231 Bourke St",367,"Weekday",-37.81333081,144.9667557
"9265",63,3816982,"08/05/2021 09:00:00 PM",2021,"August",5,"Thursday",21,"231 Bourke St",166,"Weekday",-37.81333081,144.9667557
"9266",63,3813650,"08/03/2021 08:00:00 PM",2021,"August",3,"Tuesday",20,"231 Bourke St",139,"Weekday",-37.81333081,144.9667557
"9267",63,3817118,"08/05/2021 11:00:00 PM",2021,"August",5,"Thursday",23,"231 Bourke St",29,"Weekday",-37.81333081,144.9667557
"9268",63,3817050,"08/05/2021 10:00:00 PM",2021,"August",5,"Thursday",22,"231 Bourke St",59,"Weekday",-37.81333081,144.9667557
"9269",63,3814738,"08/04/2021 12:00:00 PM",2021,"August",4,"Wednesday",12,"231 Bourke St",615,"Weekday",-37.81333081,144.9667557
"9270",63,3819785,"08/07/2021 02:00:00 PM",2021,"August",7,"Saturday",14,"231 Bourke St",240,"Weekend",-37.81333081,144.9667557
"9271",63,3821786,"08/08/2021 07:00:00 PM",2021,"August",8,"Sunday",19,"231 Bourke St",61,"Weekend",-37.81333081,144.9667557
"9272",63,3816574,"08/05/2021 03:00:00 PM",2021,"August",5,"Thursday",15,"231 Bourke St",635,"Weekday",-37.81333081,144.9667557
"9273",63,3813582,"08/03/2021 07:00:00 PM",2021,"August",3,"Tuesday",19,"231 Bourke St",143,"Weekday",-37.81333081,144.9667557
"9274",63,3815826,"08/05/2021 04:00:00 AM",2021,"August",5,"Thursday",4,"231 Bourke St",5,"Weekday",-37.81333081,144.9667557
